,Annee2,Universite1,Universite2,Nom,Lat1,Long1,Lat2,Long2
1551,2002,Paris 7,Besancon,1,48.851906,2.340105,47.2408,6.02265
1552,2002,Paris 7,Bordeaux 3,1,48.851906,2.340105,44.8015,-0.615058
1553,2002,Paris 7,Institut de physique du globe (Paris),1,48.851906,2.340105,49.3852,1.06839
1554,2002,Paris 7,Lyon 1,1,48.851906,2.340105,45.77962,4.86518
1555,2002,Paris 7,Paris 10,1,48.851906,2.340105,48.90245,2.21238
1556,2002,Paris 7,Paris 5,1,48.851906,2.340105,48.851906,2.340105
1557,2002,Paris 7,Paris 6,1,48.851906,2.340105,48.851304,2.340246
1558,2002,Paris 8,Lyon 2,1,48.946,2.36213,45.7492,4.83714
1559,2002,Paris 8,Montpellier 3,1,48.946,2.36213,43.63279,3.86924
1560,2002,Paris 8,Nancy 1,1,48.946,2.36213,48.6962,6.17634
1561,2002,Paris 8,Paris 13,1,48.946,2.36213,48.95793,2.34071
1562,2002,Poitiers,Toulouse 1,1,46.58596,0.34601,43.60656,1.43712
1563,2002,Poitiers,Toulouse 3,1,46.58596,0.34601,43.56287,1.46597
1564,2002,Rennes 1,Paris 11,1,48.11585,-1.67298,48.70997,2.1531
1565,2002,Rouen,INSA de Rouen,1,49.4583,1.06895,49.3852,1.06839
1566,2002,Saint-Etienne,Bordeaux 1,1,45.42472,4.39264,44.809966,-0.596578
1567,2002,Strasbourg 1,Montpellier 2,1,48.57872,7.76465,43.61583,3.87203
1568,2002,Strasbourg 1,"Toulouse, INPT",1,48.57872,7.76465,43.56287,1.46597
1569,2002,Strasbourg 3,"Lyon, INSA",1,48.57872,7.76465,45.783,4.87798
1570,2002,Toulouse 3,Nice,1,43.56287,1.46597,43.71693,7.26664
1571,2002,Toulouse 3,Paris 10,1,43.56287,1.46597,48.90245,2.21238
1572,2002,Toulouse 3,Universite de Marne-la-Vallee,1,43.56287,1.46597,48.6962,6.17634
1573,2002,"Toulouse, INPT",Besancon,1,43.56287,1.46597,47.2408,6.02265
1574,2002,Tours,Aix-Marseille 2,1,47.38376,0.67367,43.2935,5.35781
1575,2002,Tours,Montpellier 3,1,47.38376,0.67367,43.63279,3.86924
1576,2002,Universite Louis Pasteur (Strasbourg),Bordeaux 1,1,48.57872,7.76465,44.809966,-0.596578
1577,2002,Universite Louis Pasteur (Strasbourg),Lyon 1,1,48.57872,7.76465,45.77962,4.86518
1578,2002,Universite Louis Pasteur (Strasbourg),Strasbourg 1,1,48.57872,7.76465,48.57872,7.76465
1579,2002,Universite Paris-Est Creteil Val de Marne (UPEC),Cergy-Pontoise,1,48.78852,2.4437,49.03889,2.07415
1580,2003,Aix-Marseille,Clermont-Ferrand 2,1,43.2935,5.35781,45.77056,3.08791
1581,2003,Aix-Marseille 1,Paris 3,1,43.2935,5.35781,48.8489,2.34313
1582,2003,Aix-Marseille 2,Montpellier 2,1,43.2935,5.35781,43.61583,3.87203
1583,2003,Aix-Marseille 2,Paris 7,1,43.2935,5.35781,48.851906,2.340105
1584,2003,Aix-Marseille 2,"Paris, ENMP",1,43.2935,5.35781,48.7132,2.19972
1585,2003,Amiens,Paris 3,1,49.87584,2.26446,48.8489,2.34313
1586,2003,Artois,Caen,1,50.2847,2.79112,49.18884,-0.36382
1587,2003,Avignon,Paris 6,1,43.95005,4.81789,48.851304,2.340246
1588,2003,Besancon,Bordeaux 2,1,47.2408,6.02265,44.809966,-0.596578
1589,2003,Besancon,Limoges,1,47.2408,6.02265,45.8263,1.25917
1590,2003,Besancon,Nancy 2,1,47.2408,6.02265,48.6962,6.17634
1591,2003,Besancon,Rennes 1,1,47.2408,6.02265,48.11585,-1.67298
1592,2003,Besancon,Strasbourg 1,1,47.2408,6.02265,48.57872,7.76465
1593,2003,Bordeaux 1,Aix-Marseille 2,1,44.809966,-0.596578,43.2935,5.35781
1594,2003,Brest,Lyon 2,1,48.39803,-4.5077,45.7492,4.83714
1595,2003,Clermont-Ferrand 1,Montpellier 1,1,45.77056,3.08791,43.61583,3.87203
1596,2003,Compiegne,Troyes,2,49.40024,2.800108,48.2697,4.0725
1597,2003,Le Mans,Caen,1,48.0148,0.159251,49.18884,-0.36382
1598,2003,Lille 1,Artois,1,50.6314,3.07497,50.2847,2.79112
1599,2003,Lille 1,Clermont-Ferrand 2,1,50.6314,3.07497,45.77056,3.08791
1600,2003,Lille 1,Lille 2,1,50.6314,3.07497,50.6314,3.07497
1601,2003,Lille 1,"Lyon, Ecole normale superieure (sciences)",1,50.6314,3.07497,45.7337,4.83376
1602,2003,Lille 1,Rouen,1,50.6314,3.07497,49.4583,1.06895
1603,2003,Lille 2,Versailles-St Quentin en Yvelines,1,50.6314,3.07497,48.79959,2.14159
1604,2003,Lille 3,Artois,1,50.6314,3.07497,50.2847,2.79112
1605,2003,Lille 3,Dijon,1,50.6314,3.07497,47.31274,5.06637
1606,2003,Lille 3,Paris 1,1,50.6314,3.07497,48.8468,2.34488
1607,2003,Lyon 1,Aix-Marseille 2,1,45.77962,4.86518,43.2935,5.35781
1608,2003,Lyon 1,Clermont-Ferrand 2,1,45.77962,4.86518,45.77056,3.08791
1609,2003,Lyon 1,Lyon 2,1,45.77962,4.86518,45.7492,4.83714
1610,2003,Lyon 1,"Lyon, INSA",1,45.77962,4.86518,45.783,4.87798
1611,2003,Lyon 1,Montpellier 2,1,45.77962,4.86518,43.61583,3.87203
1612,2003,Lyon 2,Paris 3,1,45.7492,4.83714,48.8489,2.34313
1613,2003,Lyon 2,Saint-Etienne,1,45.7492,4.83714,45.42472,4.39264
1614,2003,"Lyon, INSA",Paris 6,1,45.783,4.87798,48.851304,2.340246
1615,2003,Montpellier 1,Paris 1,1,43.61583,3.87203,48.8468,2.34488
1616,2003,Montpellier 1,Paris 11,1,43.61583,3.87203,48.70997,2.1531
1617,2003,Montpellier 1,Paris 6,1,43.61583,3.87203,48.851304,2.340246
1618,2003,Montpellier 2,Aix-Marseille 2,1,43.61583,3.87203,43.2935,5.35781
1619,2003,Montpellier 2,Paris 11,1,43.61583,3.87203,48.70997,2.1531
1620,2003,Nancy 1,Clermont-Ferrand 2,1,48.6962,6.17634,45.77056,3.08791
1621,2003,Nancy 1,Compiegne,1,48.6962,6.17634,49.40024,2.800108
1622,2003,Nancy 1,Tours,1,48.6962,6.17634,47.38376,0.67367
1623,2003,Nancy 2,Paris 6,2,48.6962,6.17634,48.851304,2.340246
1624,2003,Nancy 2,Rennes 2,1,48.6962,6.17634,48.12064,-1.70333
1625,2003,Nantes,Paris 6,1,47.2097,-1.55587,48.851304,2.340246
1626,2003,Nantes,Tours,1,47.2097,-1.55587,47.38376,0.67367
1627,2003,Nice,Aix-Marseille 2,1,43.71693,7.26664,43.2935,5.35781
1628,2003,Nice,Metz,1,43.71693,7.26664,48.6962,6.17634
1629,2003,Nice,Montpellier 2,1,43.71693,7.26664,43.61583,3.87203
1630,2003,Nice,Paris 8,1,43.71693,7.26664,48.946,2.36213
1631,2003,Nice,Pau,1,43.71693,7.26664,43.31372,-0.36509
1632,2003,"Palaiseau, Ecole polytechnique",Paris 6,1,48.71317,2.21022,48.851304,2.340246
1633,2003,Paris 1,Brest,2,48.8468,2.34488,48.39803,-4.5077
1634,2003,Paris 1,Evry-Val d'Essonne,2,48.8468,2.34488,48.62425,2.42738
1635,2003,Paris 1,Lille 3,1,48.8468,2.34488,50.6314,3.07497
1636,2003,Paris 1,Nancy 2,1,48.8468,2.34488,48.6962,6.17634
1637,2003,Paris 1,Paris 11,1,48.8468,2.34488,48.70997,2.1531
1638,2003,Paris 1,Paris 2,2,48.8468,2.34488,48.8468,2.34488
1639,2003,Paris 1,Paris 4,1,48.8468,2.34488,48.851304,2.340246
1640,2003,Paris 1,Paris 9,1,48.8468,2.34488,48.85464,2.33785
1641,2003,Paris 1,Rennes 1,2,48.8468,2.34488,48.11585,-1.67298
1642,2003,Paris 1,Rouen,1,48.8468,2.34488,49.4583,1.06895
1643,2003,Paris 1,Strasbourg 3,1,48.8468,2.34488,48.57872,7.76465
1644,2003,Paris 1,Universite Louis Pasteur (Strasbourg),1,48.8468,2.34488,48.57872,7.76465
1645,2003,Paris 10,Orleans,1,48.90245,2.21238,47.85065,1.93397
1646,2003,Paris 10,"Palaiseau, Ecole polytechnique",1,48.90245,2.21238,48.71317,2.21022
1647,2003,Paris 10,Paris 1,2,48.90245,2.21238,48.8468,2.34488
1648,2003,Paris 10,Paris 4,2,48.90245,2.21238,48.851304,2.340246
1649,2003,Paris 10,Toulouse 1,1,48.90245,2.21238,43.60656,1.43712
1650,2003,Paris 10,Toulouse 2,2,48.90245,2.21238,43.57954,1.40235
1651,2003,Paris 11,Cergy-Pontoise,1,48.70997,2.1531,49.03889,2.07415
1652,2003,Paris 11,Nantes,1,48.70997,2.1531,47.2097,-1.55587
1653,2003,Paris 11,Paris 5,1,48.70997,2.1531,48.851906,2.340105
1654,2003,Paris 11,Paris 6,6,48.70997,2.1531,48.851304,2.340246
1655,2003,Paris 11,Universite de Poitiers. Departement de geographie,1,48.70997,2.1531,46.58596,0.34601
1656,2003,Paris 11,Versailles-St Quentin en Yvelines,1,48.70997,2.1531,48.79959,2.14159
1657,2003,Paris 13,Amiens,1,48.95793,2.34071,49.87584,2.26446
1658,2003,Paris 2,Lille 2,1,48.8468,2.34488,50.6314,3.07497
1659,2003,Paris 2,Strasbourg 3,1,48.8468,2.34488,48.57872,7.76465
1660,2003,Paris 3,Bordeaux 3,1,48.8489,2.34313,44.8015,-0.615058
1661,2003,Paris 3,Nancy 2,1,48.8489,2.34313,48.6962,6.17634
1662,2003,Paris 3,Paris 10,2,48.8489,2.34313,48.90245,2.21238
1663,2003,Paris 3,Paris 4,2,48.8489,2.34313,48.851304,2.340246
1664,2003,Paris 3,"Paris, INALCO",1,48.8489,2.34313,48.8274,2.37608
1665,2003,Paris 3,Toulouse 2,2,48.8489,2.34313,43.57954,1.40235
1666,2003,Paris 4,Amiens,1,48.851304,2.340246,49.87584,2.26446
1667,2003,Paris 4,Artois,1,48.851304,2.340246,50.2847,2.79112
1668,2003,Paris 4,Besancon,1,48.851304,2.340246,47.2408,6.02265
1669,2003,Paris 4,Grenoble 2,1,48.851304,2.340246,45.19159,5.76726
1670,2003,Paris 4,La Rochelle,1,48.851304,2.340246,46.14774,-1.15504
1671,2003,Paris 4,Lyon 3,1,48.851304,2.340246,45.747027,4.860547
1672,2003,Paris 4,Nantes,1,48.851304,2.340246,47.2097,-1.55587
1673,2003,Paris 4,Nice,1,48.851304,2.340246,43.71693,7.26664
1674,2003,Paris 4,Paris 12,1,48.851304,2.340246,48.78852,2.4437
1675,2003,Paris 4,Paris 6,1,48.851304,2.340246,48.851304,2.340246
1676,2003,Paris 4,Paris 8,1,48.851304,2.340246,48.946,2.36213
1677,2003,Paris 4,Rouen,1,48.851304,2.340246,49.4583,1.06895
1678,2003,Paris 4,Toulouse 2,1,48.851304,2.340246,43.57954,1.40235
1679,2003,Paris 4,Universite Marc Bloch (Strasbourg),1,48.851304,2.340246,48.57872,7.76465
1680,2003,Paris 5,Aix-Marseille 2,1,48.851906,2.340105,43.2935,5.35781
1681,2003,Paris 5,Lorient,1,48.851906,2.340105,47.74618,-3.39072
1682,2003,Paris 5,Montpellier 3,1,48.851906,2.340105,43.63279,3.86924
1683,2003,Paris 5,Paris 10,1,48.851906,2.340105,48.90245,2.21238
1684,2003,Paris 5,Rennes 1,1,48.851906,2.340105,48.11585,-1.67298
1685,2003,Paris 6,Evry-Val d'Essonne,1,48.851304,2.340246,48.62425,2.42738
1686,2003,Paris 6,Institut de physique du globe (Paris),1,48.851304,2.340246,49.3852,1.06839
1687,2003,Paris 6,Lille 1,1,48.851304,2.340246,50.6314,3.07497
1688,2003,Paris 6,Paris 11,2,48.851304,2.340246,48.70997,2.1531
1689,2003,Paris 6,Paris 7,1,48.851304,2.340246,48.851906,2.340105
1690,2003,Paris 6,"Paris, ENST",1,48.851304,2.340246,48.7132,2.19972
1691,2003,Paris 6,Versailles-St Quentin en Yvelines,2,48.851304,2.340246,48.79959,2.14159
1692,2003,Paris 7,Le Havre,1,48.851906,2.340105,49.49647,0.12896
1693,2003,Paris 7,Nice,1,48.851906,2.340105,43.71693,7.26664
1694,2003,Paris 7,Paris 1,1,48.851906,2.340105,48.8468,2.34488
1695,2003,Paris 7,Paris 11,1,48.851906,2.340105,48.70997,2.1531
1696,2003,Paris 7,Paris 6,2,48.851906,2.340105,48.851304,2.340246
1697,2003,Paris 7,"Paris, ENMP",1,48.851906,2.340105,48.7132,2.19972
1698,2003,Paris 7,Toulouse 3,2,48.851906,2.340105,43.56287,1.46597
1699,2003,Paris 7,"Toulouse, INPT",1,48.851906,2.340105,43.56287,1.46597
1700,2003,Paris 9,Aix-Marseille 3,1,48.85464,2.33785,43.2935,5.35781
1701,2003,Paris 9,Ecole nationale des ponts et chaussees (France),1,48.85464,2.33785,48.8411,2.58822
1702,2003,Paris 9,"Palaiseau, Ecole polytechnique",1,48.85464,2.33785,48.71317,2.21022
1703,2003,"Paris, CNAM",Universite Savoie Mont Blanc,1,48.867,2.35463,45.56676,5.9175
1704,2003,"Paris, ENMP",ENSMP,1,48.7132,2.19972,48.7132,2.19972
1705,2003,"Paris, INALCO",Bordeaux 3,1,48.8274,2.37608,44.8015,-0.615058
1706,2003,"Paris, Institut d'etudes politiques",Aix-Marseille 2,1,48.85412,2.32842,43.2935,5.35781
1707,2003,"Paris, Institut d'etudes politiques",Nice,1,48.85412,2.32842,43.71693,7.26664
1708,2003,Poitiers,Bordeaux 2,1,46.58596,0.34601,44.809966,-0.596578
1709,2003,Poitiers,Lyon 3,1,46.58596,0.34601,45.747027,4.860547
1710,2003,Poitiers,"Paris, ENSAM",1,46.58596,0.34601,48.83357,2.35831
1711,2003,Rennes 1,"Rennes, INSA",1,48.11585,-1.67298,48.1216,-1.63297
1712,2003,Rouen,INSA de Rouen,1,49.4583,1.06895,49.3852,1.06839
1713,2003,Rouen,Le Mans,1,49.4583,1.06895,48.0148,0.159251
1714,2003,Saint-Etienne,Paris 7,1,45.42472,4.39264,48.851906,2.340105
1715,2003,Toulon,Lorient,1,43.1369,6.01684,47.74618,-3.39072
1716,2003,Toulon,Paris 7,1,43.1369,6.01684,48.851906,2.340105
1717,2003,Toulouse 3,Bordeaux 2,1,43.56287,1.46597,44.809966,-0.596578
1718,2003,Toulouse 3,Montpellier 2,1,43.56287,1.46597,43.61583,3.87203
1719,2003,Toulouse 3,Paris 7,1,43.56287,1.46597,48.851906,2.340105
1720,2003,"Toulouse, INPT",Lyon 1,1,43.56287,1.46597,45.77962,4.86518
1721,2003,Tours,Orleans,1,47.38376,0.67367,47.85065,1.93397
1722,2003,Tours,Paris 3,1,47.38376,0.67367,48.8489,2.34313
1723,2003,Tours,Rennes 1,1,47.38376,0.67367,48.11585,-1.67298
1724,2003,Tours,Toulouse 3,1,47.38376,0.67367,43.56287,1.46597
1725,2003,Universite Louis Pasteur (Strasbourg),Compiegne,1,48.57872,7.76465,49.40024,2.800108
1726,2003,Universite Louis Pasteur (Strasbourg),Nice,1,48.57872,7.76465,43.71693,7.26664
1727,2003,Universite Louis Pasteur (Strasbourg),Paris 8,1,48.57872,7.76465,48.946,2.36213
1728,2003,Universite Louis Pasteur (Strasbourg),Universite Stendhal (Grenoble),1,48.57872,7.76465,45.19159,5.76726
1729,2003,Universite Marc Bloch (Strasbourg),Besancon,1,48.57872,7.76465,47.2408,6.02265
1730,2003,Universite Marc Bloch (Strasbourg),Strasbourg 2,1,48.57872,7.76465,48.57872,7.76465
1731,2003,Universite Marc Bloch (Strasbourg),Universite Pierre Mendes France (Grenoble),1,48.57872,7.76465,45.19159,5.76726
1732,2003,Universite Pierre Mendes France (Grenoble),Clermont-Ferrand 2,1,45.19159,5.76726,45.77056,3.08791
1733,2003,"Vandoeuvre-les-Nancy, INPL",Caen,1,48.6962,6.17634,49.18884,-0.36382
1734,2003,dijon,Dijon,1,47.31274,5.06637,47.31274,5.06637
1735,2004,Aix-Marseille 1,"Paris, ENST",2,43.2935,5.35781,48.7132,2.19972
1736,2004,Aix-Marseille 2,Montpellier 2,2,43.2935,5.35781,43.61583,3.87203
1737,2004,Aix-Marseille 2,Nancy 2,1,43.2935,5.35781,48.6962,6.17634
1738,2004,Aix-Marseille 2,Poitiers,1,43.2935,5.35781,46.58596,0.34601
1739,2004,Aix-Marseille 2,Toulouse 1,1,43.2935,5.35781,43.60656,1.43712
1740,2004,Aix-Marseille 2,Toulouse 2,1,43.2935,5.35781,43.57954,1.40235
1741,2004,Aix-Marseille 3,Aix-Marseille 2,1,43.2935,5.35781,43.2935,5.35781
1742,2004,Amiens,Paris 13,1,49.87584,2.26446,48.95793,2.34071
1743,2004,Bordeaux 1,Bordeaux 4,1,44.809966,-0.596578,44.809966,-0.596578
1744,2004,Bordeaux 1,Paris 4,1,44.809966,-0.596578,48.851304,2.340246
1745,2004,Bordeaux 4,Metz,1,44.809966,-0.596578,48.6962,6.17634
1746,2004,Caen,Angers,1,49.18884,-0.36382,47.478,-0.548273
1747,2004,Caen,Rennes 2,1,49.18884,-0.36382,48.12064,-1.70333
1748,2004,Clermont-Ferrand 2,Besancon,1,45.77056,3.08791,47.2408,6.02265
1749,2004,Grenoble 2,Chambery,1,45.19159,5.76726,45.56676,5.9175
1750,2004,Lille 1,Artois,1,50.6314,3.07497,50.2847,2.79112
1751,2004,Lille 1,Chambery,1,50.6314,3.07497,45.56676,5.9175
1752,2004,Lille 1,Clermont-Ferrand 2,1,50.6314,3.07497,45.77056,3.08791
1753,2004,Limoges,Paris 8,1,45.8263,1.25917,48.946,2.36213
1754,2004,Lyon 1,Lille 1,1,45.77962,4.86518,50.6314,3.07497
1755,2004,Lyon 1,"Lyon, Ecole normale superieure (sciences)",1,45.77962,4.86518,45.7337,4.83376
1756,2004,Lyon 1,"Lyon, INSA",1,45.77962,4.86518,45.783,4.87798
1757,2004,Lyon 1,Montpellier 3,1,45.77962,4.86518,43.63279,3.86924
1758,2004,Lyon 1,Paris 11,1,45.77962,4.86518,48.70997,2.1531
1759,2004,Lyon 1,Paris 6,2,45.77962,4.86518,48.851304,2.340246
1760,2004,Lyon 1,"Paris, Museum national d'histoire naturelle",1,45.77962,4.86518,48.84202,2.35616
1761,2004,Lyon 2,"Vandoeuvre-les-Nancy, INPL",1,45.7492,4.83714,48.6962,6.17634
1762,2004,Lyon 3,Paris 8,1,45.747027,4.860547,48.946,2.36213
1763,2004,Montpellier 1,Metz,1,43.61583,3.87203,48.6962,6.17634
1764,2004,Montpellier 2,Rennes 1,1,43.61583,3.87203,48.11585,-1.67298
1765,2004,Montpellier 3,Paris 3,1,43.63279,3.86924,48.8489,2.34313
1766,2004,"Palaiseau, Ecole polytechnique",Paris 11,1,48.71317,2.21022,48.70997,2.1531
1767,2004,Paris 1,Aix-Marseille 2,1,48.8468,2.34488,43.2935,5.35781
1768,2004,Paris 1,Aix-Marseille 3,1,48.8468,2.34488,43.2935,5.35781
1769,2004,Paris 1,Bordeaux 4,1,48.8468,2.34488,44.809966,-0.596578
1770,2004,Paris 1,Lyon 2,1,48.8468,2.34488,45.7492,4.83714
1771,2004,Paris 1,Paris 13,2,48.8468,2.34488,48.95793,2.34071
1772,2004,Paris 1,Paris 2,1,48.8468,2.34488,48.8468,2.34488
1773,2004,Paris 1,Paris 4,2,48.8468,2.34488,48.851304,2.340246
1774,2004,Paris 1,Paris 7,1,48.8468,2.34488,48.851906,2.340105
1775,2004,Paris 1,Rennes 2,1,48.8468,2.34488,48.12064,-1.70333
1776,2004,Paris 1,Strasbourg 3,1,48.8468,2.34488,48.57872,7.76465
1777,2004,Paris 10,Aix-Marseille 2,1,48.90245,2.21238,43.2935,5.35781
1778,2004,Paris 10,Amiens,1,48.90245,2.21238,49.87584,2.26446
1779,2004,Paris 10,Le Mans,1,48.90245,2.21238,48.0148,0.159251
1780,2004,Paris 10,Nancy 2,1,48.90245,2.21238,48.6962,6.17634
1781,2004,Paris 10,Paris 8,1,48.90245,2.21238,48.946,2.36213
1782,2004,Paris 11,Montpellier 2,1,48.70997,2.1531,43.61583,3.87203
1783,2004,Paris 11,Paris 6,1,48.70997,2.1531,48.851304,2.340246
1784,2004,Paris 11,Paris 7,1,48.70997,2.1531,48.851906,2.340105
1785,2004,Paris 13,Paris 5,1,48.95793,2.34071,48.851906,2.340105
1786,2004,Paris 2,Metz,1,48.8468,2.34488,48.6962,6.17634
1787,2004,Paris 2,Paris 5,1,48.8468,2.34488,48.851906,2.340105
1788,2004,Paris 3,Grenoble 3,1,48.8489,2.34313,45.19159,5.76726
1789,2004,Paris 3,"Paris, INALCO",1,48.8489,2.34313,48.8274,2.37608
1790,2004,Paris 4,Aix-Marseille 1,2,48.851304,2.340246,43.2935,5.35781
1791,2004,Paris 4,Amiens,1,48.851304,2.340246,49.87584,2.26446
1792,2004,Paris 4,Angers,1,48.851304,2.340246,47.478,-0.548273
1793,2004,Paris 4,Dijon,1,48.851304,2.340246,47.31274,5.06637
1794,2004,Paris 4,Le Mans,1,48.851304,2.340246,48.0148,0.159251
1795,2004,Paris 4,Lille 3,1,48.851304,2.340246,50.6314,3.07497
1796,2004,Paris 4,Lyon 3,1,48.851304,2.340246,45.747027,4.860547
1797,2004,Paris 4,Nantes,2,48.851304,2.340246,47.2097,-1.55587
1798,2004,Paris 4,Paris 7,1,48.851304,2.340246,48.851906,2.340105
1799,2004,Paris 4,Saint-Etienne,1,48.851304,2.340246,45.42472,4.39264
1800,2004,Paris 4,Toulon,1,48.851304,2.340246,43.1369,6.01684
1801,2004,Paris 4,Tours,1,48.851304,2.340246,47.38376,0.67367
1802,2004,Paris 5,Paris 13,2,48.851906,2.340105,48.95793,2.34071
1803,2004,Paris 5,Paris 6,1,48.851906,2.340105,48.851304,2.340246
1804,2004,Paris 6,Dijon,1,48.851304,2.340246,47.31274,5.06637
1805,2004,Paris 6,"Evry, Institut national des telecommunications",1,48.851304,2.340246,48.7132,2.19972
1806,2004,Paris 6,Lyon 1,1,48.851304,2.340246,45.77962,4.86518
1807,2004,Paris 6,Montpellier 2,1,48.851304,2.340246,43.61583,3.87203
1808,2004,Paris 6,Paris 11,1,48.851304,2.340246,48.70997,2.1531
1809,2004,Paris 6,Paris 7,1,48.851304,2.340246,48.851906,2.340105
1810,2004,Paris 7,Aix-Marseille 2,1,48.851906,2.340105,43.2935,5.35781
1811,2004,Paris 7,Besancon,1,48.851906,2.340105,47.2408,6.02265
1812,2004,Paris 7,Clermont-Ferrand 2,1,48.851906,2.340105,45.77056,3.08791
1813,2004,Paris 7,Institut de physique du globe (Paris),1,48.851906,2.340105,49.3852,1.06839
1814,2004,Paris 7,"Lyon, INSA",1,48.851906,2.340105,45.783,4.87798
1815,2004,Paris 8,Lille 3,1,48.946,2.36213,50.6314,3.07497
1816,2004,Paris 8,Montpellier 2,1,48.946,2.36213,43.61583,3.87203
1817,2004,Paris 8,Paris 3,1,48.946,2.36213,48.8489,2.34313
1818,2004,Paris 8,Toulouse 2,1,48.946,2.36213,43.57954,1.40235
1819,2004,Paris 9,Caen,1,48.85464,2.33785,49.18884,-0.36382
1820,2004,Paris 9,Cergy-Pontoise,1,48.85464,2.33785,49.03889,2.07415
1821,2004,Paris 9,Paris 2,1,48.85464,2.33785,48.8468,2.34488
1822,2004,"Paris, CNAM",Paris 6,1,48.867,2.35463,48.851304,2.340246
1823,2004,"Paris, Institut d'etudes politiques",Nancy 2,1,48.85412,2.32842,48.6962,6.17634
1824,2004,Perpignan,Paris 6,1,42.6844,2.89854,48.851304,2.340246
1825,2004,Poitiers,Nantes,1,46.58596,0.34601,47.2097,-1.55587
1826,2004,Poitiers,Nice,1,46.58596,0.34601,43.71693,7.26664
1827,2004,Poitiers,Paris 11,1,46.58596,0.34601,48.70997,2.1531
1828,2004,Poitiers,Valenciennes,1,46.58596,0.34601,50.32622,3.51056
1829,2004,Rennes 1,Caen,1,48.11585,-1.67298,49.18884,-0.36382
1830,2004,Rennes 1,Nancy 2,1,48.11585,-1.67298,48.6962,6.17634
1831,2004,Rennes 1,Rennes 2,1,48.11585,-1.67298,48.12064,-1.70333
1832,2004,"Rennes 1,","Rennes, INSA",1,48.11585,-1.67298,48.1216,-1.63297
1833,2004,Rouen,INSA de Rouen,1,49.4583,1.06895,49.3852,1.06839
1834,2004,Rouen,Paris 11,1,49.4583,1.06895,48.70997,2.1531
1835,2004,"Rouen, INSA",Lille 1,1,49.3852,1.06839,50.6314,3.07497
1836,2004,Strasbourg 3,Paris 2,1,48.57872,7.76465,48.8468,2.34488
1837,2004,Strasbourg 3,Saint-Etienne,1,48.57872,7.76465,45.42472,4.39264
1838,2004,Toulouse 1,Amiens,1,43.60656,1.43712,49.87584,2.26446
1839,2004,Toulouse 1,Pau,1,43.60656,1.43712,43.31372,-0.36509
1840,2004,Toulouse 3,Cergy-Pontoise,1,43.56287,1.46597,49.03889,2.07415
1841,2004,Toulouse 3,Metz,1,43.56287,1.46597,48.6962,6.17634
1842,2004,Toulouse 3,Paris 6,1,43.56287,1.46597,48.851304,2.340246
1843,2004,Toulouse 3,"Toulouse, INPT",1,43.56287,1.46597,43.56287,1.46597
1844,2004,"Toulouse, INPT",Compiegne,1,43.56287,1.46597,49.40024,2.800108
1845,2004,"Toulouse, INPT",Rennes 1,1,43.56287,1.46597,48.11585,-1.67298
1846,2004,"Toulouse, INPT",Toulouse 3,1,43.56287,1.46597,43.56287,1.46597
1847,2004,Tours,Paris 11,1,47.38376,0.67367,48.70997,2.1531
1848,2004,Universite Louis Pasteur (Strasbourg),Aix-Marseille 1,1,48.57872,7.76465,43.2935,5.35781
1849,2004,Universite Louis Pasteur (Strasbourg),Lyon 1,1,48.57872,7.76465,45.77962,4.86518
1850,2004,Universite Louis Pasteur (Strasbourg),Metz,1,48.57872,7.76465,48.6962,6.17634
1851,2004,Universite Louis Pasteur (Strasbourg),Poitiers,1,48.57872,7.76465,46.58596,0.34601
1852,2004,Universite Marc Bloch (Strasbourg),Paris 13,1,48.57872,7.76465,48.95793,2.34071
1853,2004,Universite Marc Bloch (Strasbourg),Strasbourg 2,2,48.57872,7.76465,48.57872,7.76465
1854,2004,Universite Paris-Est Creteil Val de Marne (UPEC),Nancy 1,1,48.78852,2.4437,48.6962,6.17634
1855,2004,Universite Paris-Saclay (ComUE),Lille 2,1,48.70997,2.1531,50.6314,3.07497
1856,2004,Universite Pierre Mendes France (Grenoble),Grenoble 2,1,45.19159,5.76726,45.19159,5.76726
1857,2004,Universite Pierre Mendes France (Grenoble),Lyon 2,1,45.19159,5.76726,45.7492,4.83714
1858,2004,Universite Pierre Mendes France (Grenoble),Nancy 2,1,45.19159,5.76726,48.6962,6.17634
1859,2004,Universite Stendhal (Grenoble),Lyon 2,1,45.19159,5.76726,45.7492,4.83714
1860,2004,Universite Stendhal (Grenoble),Strasbourg 2,1,45.19159,5.76726,48.57872,7.76465
1861,2005,Aix-Marseille,Angers,1,43.2935,5.35781,47.478,-0.548273
1862,2005,Aix-Marseille 1,Nantes,1,43.2935,5.35781,47.2097,-1.55587
1863,2005,Aix-Marseille 2,Bordeaux 2,1,43.2935,5.35781,44.809966,-0.596578
1864,2005,Aix-Marseille 2,Grenoble 2,1,43.2935,5.35781,45.19159,5.76726
1865,2005,Aix-Marseille 2,Montpellier 1,1,43.2935,5.35781,43.61583,3.87203
1866,2005,Aix-Marseille 2,Paris 6,2,43.2935,5.35781,48.851304,2.340246
1867,2005,Aix-Marseille 2,"Paris, ENST",1,43.2935,5.35781,48.7132,2.19972
1868,2005,Aix-Marseille 2,Toulon,1,43.2935,5.35781,43.1369,6.01684
1869,2005,Aix-Marseille 2,Toulouse 1,1,43.2935,5.35781,43.60656,1.43712
